stockcode,quantity,invoicedate,unitprice,customerid,country
22804,5,2025-03-23 16:06:00,2.95,18116.0,United Kingdom
22774,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
22771,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
22775,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
22773,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
22805,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
22772,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
46138B,2,2025-03-23 16:06:00,1.95,18116.0,United Kingdom
20701,1,2025-03-23 16:06:00,3.75,18116.0,United Kingdom
47585A,2,2025-03-23 16:06:00,3.75,18116.0,United Kingdom
47586A,2,2025-03-23 16:06:00,2.55,18116.0,United Kingdom
22176,1,2025-03-23 16:06:00,2.95,18116.0,United Kingdom
22175,1,2025-03-23 16:06:00,2.95,18116.0,United Kingdom
84755,8,2025-03-23 16:06:00,0.65,18116.0,United Kingdom
22217,2,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
22624,1,2025-03-23 16:06:00,8.5,18116.0,United Kingdom
85062,4,2025-03-23 16:06:00,1.65,18116.0,United Kingdom
22457,1,2025-03-23 16:06:00,2.95,18116.0,United Kingdom
82613D,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
82613B,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
82613A,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
82613C,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
21272,2,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
21576,1,2025-03-23 16:06:00,2.25,18116.0,United Kingdom
72802B,1,2025-03-23 16:06:00,4.25,18116.0,United Kingdom
72802C,1,2025-03-23 16:06:00,4.25,18116.0,United Kingdom
72802A,1,2025-03-23 16:06:00,4.25,18116.0,United Kingdom
M,18,2025-03-23 16:06:00,0.2,18116.0,United Kingdom
22098,2,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
22723,1,2025-03-23 16:06:00,3.95,18116.0,United Kingdom
22722,1,2025-03-23 16:06:00,3.95,18116.0,United Kingdom
22283,1,2025-03-23 16:06:00,7.95,18116.0,United Kingdom
22938,2,2025-03-23 16:06:00,1.95,18116.0,United Kingdom
21442,2,2025-03-23 16:06:00,0.85,18116.0,United Kingdom
21441,3,2025-03-23 16:06:00,0.85,18116.0,United Kingdom
22201,1,2025-03-23 16:06:00,4.25,18116.0,United Kingdom
22200,1,2025-03-23 16:06:00,4.25,18116.0,United Kingdom
22207,1,2025-03-23 16:06:00,4.25,18116.0,United Kingdom
84050,2,2025-03-23 16:06:00,1.65,18116.0,United Kingdom
20751,2,2025-03-23 16:06:00,2.1,18116.0,United Kingdom
20754,1,2025-03-23 16:06:00,2.1,18116.0,United Kingdom
22766,2,2025-03-23 16:06:00,2.95,18116.0,United Kingdom
21547,2,2025-03-23 16:06:00,2.95,18116.0,United Kingdom
21358,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
21355,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
21356,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
21354,2,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
20751,2,2025-03-23 16:06:00,2.1,18116.0,United Kingdom
22966,2,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
84029G,1,2025-03-23 16:06:00,3.75,18116.0,United Kingdom
22616,12,2025-03-23 16:06:00,0.29,18116.0,United Kingdom
22197,2,2025-03-23 16:06:00,0.85,18116.0,United Kingdom
22834,4,2025-03-23 16:06:00,2.1,18116.0,United Kingdom
84378,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
84380,1,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
84849D,1,2025-03-23 16:06:00,1.69,18116.0,United Kingdom
84849B,1,2025-03-23 16:06:00,1.69,18116.0,United Kingdom
22854,2,2025-03-23 16:06:00,4.95,18116.0,United Kingdom
47559B,2,2025-03-23 16:06:00,1.25,18116.0,United Kingdom
22727,1,2025-03-23 16:16:00,3.75,,United Kingdom
22349,1,2025-03-23 16:31:00,3.75,,United Kingdom
84945,5,2025-03-23 16:31:00,0.85,,United Kingdom
90112,2,2025-03-23 16:31:00,1.05,,United Kingdom
21154,2,2025-03-23 16:31:00,1.25,,United Kingdom
22966,1,2025-03-23 16:31:00,1.25,,United Kingdom
22379,1,2025-03-23 16:31:00,2.1,,United Kingdom
22759,1,2025-03-23 16:31:00,1.65,,United Kingdom
85071B,1,2025-03-23 16:31:00,2.95,,United Kingdom
84378,1,2025-03-23 16:31:00,1.25,,United Kingdom
84380,1,2025-03-23 16:31:00,1.25,,United Kingdom
21407,1,2025-03-23 16:31:00,4.25,,United Kingdom
84029G,1,2025-03-23 16:49:00,3.75,,United Kingdom
22970,2,2025-03-23 16:49:00,2.55,,United Kingdom
22423,1,2025-03-23 16:49:00,12.75,,United Kingdom
21629,1,2025-03-23 16:49:00,7.95,,United Kingdom
21324,2,2025-03-23 16:49:00,2.95,,United Kingdom
22891,1,2025-03-23 16:49:00,4.25,,United Kingdom
22649,1,2025-03-23 16:49:00,4.95,,United Kingdom
35443,1,2025-03-23 16:49:00,0.85,,United Kingdom
22111,1,2025-03-23 16:49:00,4.95,,United Kingdom
22802,1,2025-03-23 16:49:00,19.95,,United Kingdom
21616,1,2025-03-23 16:49:00,1.25,,United Kingdom
21618,1,2025-03-23 16:49:00,1.25,,United Kingdom
72741,4,2025-03-23 16:49:00,1.45,,United Kingdom
21470,1,2025-03-23 17:41:00,3.75,,United Kingdom
22258,1,2025-03-23 17:41:00,1.25,,United Kingdom
21155,1,2025-03-23 17:41:00,2.1,,United Kingdom
22386,10,2025-04-04 10:00:00,1.95,13313.0,United Kingdom
21499,25,2025-04-04 10:00:00,0.42,13313.0,United Kingdom
21498,25,2025-04-04 10:00:00,0.42,13313.0,United Kingdom
22379,5,2025-04-04 10:00:00,2.1,13313.0,United Kingdom
20718,10,2025-04-04 10:00:00,1.25,13313.0,United Kingdom
85099B,10,2025-04-04 10:00:00,1.95,13313.0,United Kingdom
20682,6,2025-04-04 10:00:00,3.25,13313.0,United Kingdom
22961,12,2025-04-04 10:00:00,1.45,13313.0,United Kingdom
22667,6,2025-04-04 10:00:00,2.95,13313.0,United Kingdom
22898,8,2025-04-04 10:00:00,1.95,13313.0,United Kingdom
22896,6,2025-04-04 10:00:00,2.55,13313.0,United Kingdom
22303,6,2025-04-04 10:00:00,2.55,13313.0,United Kingdom
22302,6,2025-04-04 10:00:00,2.55,13313.0,United Kingdom
85123A,12,2025-04-04 10:00:00,2.95,13313.0,United Kingdom
22808,12,2025-04-04 10:00:00,2.95,13313.0,United Kingdom
22458,8,2025-04-04 10:00:00,2.55,13313.0,United Kingdom
22862,4,2025-04-04 10:00:00,4.25,13313.0,United Kingdom
22830,-1,2025-04-04 10:09:00,0.0,,United Kingdom
85064,-12,2025-04-04 10:12:00,0.0,,United Kingdom
21784,-10,2025-04-04 10:12:00,0.0,,United Kingdom
84689,5,2025-04-04 10:15:00,0.0,,United Kingdom
84675,2,2025-04-04 10:16:00,0.0,,United Kingdom
20892,-1,2025-04-04 10:16:00,0.0,,United Kingdom
84499,-9,2025-04-04 10:17:00,0.0,,United Kingdom
21733,32,2025-04-04 10:22:00,2.55,18097.0,United Kingdom
22062,24,2025-04-04 10:22:00,2.95,18097.0,United Kingdom
22060,6,2025-04-04 10:22:00,9.95,18097.0,United Kingdom
22151,48,2025-04-04 10:22:00,0.42,18097.0,United Kingdom
22508,16,2025-04-04 10:22:00,3.39,18097.0,United Kingdom
21411,12,2025-04-04 10:22:00,4.25,18097.0,United Kingdom
22644,60,2025-04-04 10:22:00,1.45,18097.0,United Kingdom
70006,48,2025-04-04 10:22:00,0.42,18097.0,United Kingdom
21231,24,2025-04-04 10:22:00,1.25,18097.0,United Kingdom
21911,12,2025-04-04 10:23:00,1.65,16656.0,United Kingdom
22625,8,2025-04-04 10:23:00,8.5,16656.0,United Kingdom
21259,24,2025-04-04 10:23:00,4.95,16656.0,United Kingdom
21790,144,2025-04-04 10:23:00,0.72,16656.0,United Kingdom
84970S,12,2025-04-04 10:37:00,0.85,16875.0,United Kingdom
22846,1,2025-04-04 10:37:00,16.95,16875.0,United Kingdom
22624,2,2025-04-04 10:37:00,8.5,16875.0,United Kingdom
22767,4,2025-04-04 10:37:00,9.95,16875.0,United Kingdom
22963,12,2025-04-04 10:37:00,0.85,16875.0,United Kingdom
22962,12,2025-04-04 10:37:00,0.85,16875.0,United Kingdom
22427,3,2025-04-04 10:37:00,5.95,16875.0,United Kingdom
22796,2,2025-04-04 10:37:00,9.95,16875.0,United Kingdom
22193,2,2025-04-04 10:37:00,8.5,16875.0,United Kingdom
22191,2,2025-04-04 10:37:00,8.5,16875.0,United Kingdom
84970L,12,2025-04-04 10:37:00,0.95,16875.0,United Kingdom
22907,12,2025-04-04 10:37:00,0.85,16875.0,United Kingdom
22768,2,2025-04-04 10:37:00,9.95,16875.0,United Kingdom
22961,12,2025-04-04 10:37:00,1.45,16875.0,United Kingdom
22171,2,2025-04-04 10:37:00,8.5,16875.0,United Kingdom
84978,12,2025-04-04 10:37:00,1.25,16875.0,United Kingdom
22776,2,2025-04-04 10:37:00,9.95,16875.0,United Kingdom
84378,12,2025-04-04 10:37:00,1.25,16875.0,United Kingdom
22847,1,2025-04-04 10:37:00,16.95,16875.0,United Kingdom
22720,3,2025-04-04 10:37:00,4.95,16875.0,United Kingdom
22457,6,2025-04-04 10:37:00,2.95,16875.0,United Kingdom
22969,12,2025-04-04 10:37:00,1.45,16875.0,United Kingdom
84946,72,2025-04-04 10:37:00,1.06,13094.0,United Kingdom
84813,8,2025-04-04 10:38:00,3.95,17315.0,United Kingdom
47504K,24,2025-04-04 10:38:00,0.85,17315.0,United Kingdom
21381,2,2025-04-04 10:38:00,1.69,17315.0,United Kingdom
22699,1,2025-04-04 10:38:00,2.95,17315.0,United Kingdom
85062,12,2025-04-04 10:38:00,1.65,17315.0,United Kingdom
22780,1,2025-04-04 10:38:00,4.25,17315.0,United Kingdom
22779,1,2025-04-04 10:38:00,4.25,17315.0,United Kingdom
22178,15,2025-04-04 10:38:00,1.25,17315.0,United Kingdom
21034,1,2025-04-04 10:38:00,0.95,17315.0,United Kingdom
84949,6,2025-04-04 10:38:00,1.65,17315.0,United Kingdom
85062,6,2025-04-04 10:38:00,1.65,17315.0,United Kingdom
22403,24,2025-04-04 10:38:00,0.42,17315.0,United Kingdom
84766,12,2025-04-04 10:38:00,1.95,17315.0,United Kingdom
21034,1,2025-04-04 10:38:00,0.95,17315.0,United Kingdom
21615,12,2025-04-04 10:38:00,1.25,17315.0,United Kingdom
21618,12,2025-04-04 10:38:00,1.25,17315.0,United Kingdom
21306,-1,2025-04-04 10:48:00,2.1,14606.0,United Kingdom
84352,-1,2025-04-04 10:48:00,16.95,14606.0,United Kingdom
22423,-1,2025-04-04 10:48:00,12.75,14606.0,United Kingdom
21055,-6,2025-04-04 11:08:00,8.95,15379.0,United Kingdom
22274,-6,2025-04-04 11:08:00,2.95,15379.0,United Kingdom
85230F,-48,2025-04-04 11:10:00,0.0,,United Kingdom
22158,-120,2025-04-04 11:10:00,0.0,,United Kingdom
22501,-100,2025-04-04 11:13:00,0.0,,United Kingdom
22501,30,2025-04-04 11:13:00,0.0,,United Kingdom
22502,-100,2025-04-04 11:14:00,0.0,,United Kingdom
22794,1,2025-04-04 11:30:00,7.95,16255.0,United Kingdom
22588,2,2025-04-04 11:30:00,2.55,16255.0,United Kingdom
22961,6,2025-04-04 11:30:00,1.45,16255.0,United Kingdom
22585,5,2025-04-04 11:30:00,1.25,16255.0,United Kingdom
21080,5,2025-04-04 11:30:00,0.85,16255.0,United Kingdom
22851,2,2025-04-04 11:30:00,0.85,16255.0,United Kingdom
22723,3,2025-04-04 11:30:00,3.95,16255.0,United Kingdom
22151,72,2025-04-04 11:30:00,0.42,16255.0,United Kingdom
21535,2,2025-04-04 11:30:00,2.55,16255.0,United Kingdom
21531,2,2025-04-04 11:30:00,2.55,16255.0,United Kingdom
22667,5,2025-04-04 11:30:00,2.95,16255.0,United Kingdom
21034,1,2025-04-04 11:30:00,0.95,16255.0,United Kingdom
22776,1,2025-04-04 11:30:00,9.95,16255.0,United Kingdom
79321,5,2025-04-04 11:30:00,4.95,16255.0,United Kingdom
85064,2,2025-04-04 11:30:00,5.45,16255.0,United Kingdom
85066,1,2025-04-04 11:30:00,12.75,16255.0,United Kingdom
22197,19,2025-04-04 11:30:00,0.85,16255.0,United Kingdom
22862,2,2025-04-04 11:30:00,4.25,16255.0,United Kingdom
22558,4,2025-04-04 11:30:00,1.49,16255.0,United Kingdom
20914,5,2025-04-04 11:30:00,2.95,16255.0,United Kingdom
22763,1,2025-04-04 11:30:00,9.95,16255.0,United Kingdom
22507,2,2025-04-04 11:30:00,4.95,16255.0,United Kingdom
22505,2,2025-04-04 11:30:00,4.95,16255.0,United Kingdom
22170,4,2025-04-04 11:30:00,6.75,16255.0,United Kingdom
22169,1,2025-04-04 11:30:00,8.5,16255.0,United Kingdom
21901,2,2025-04-04 11:30:00,0.65,16255.0,United Kingdom
21900,5,2025-04-04 11:30:00,0.65,16255.0,United Kingdom
21899,6,2025-04-04 11:30:00,0.65,16255.0,United Kingdom
84378,2,2025-04-04 11:30:00,1.25,16255.0,United Kingdom
22556,2,2025-04-04 11:30:00,1.65,16255.0,United Kingdom
22555,2,2025-04-04 11:30:00,1.65,16255.0,United Kingdom
84991,4,2025-04-04 11:30:00,0.55,16255.0,United Kingdom
22417,4,2025-04-04 11:30:00,0.55,16255.0,United Kingdom
22795,1,2025-04-04 11:30:00,6.75,16255.0,United Kingdom
21654,1,2025-04-04 11:34:00,1.45,14606.0,United Kingdom
84499,6,2025-04-04 11:34:00,0.85,14606.0,United Kingdom
21661,1,2025-04-04 11:34:00,5.95,14606.0,United Kingdom
21703,3,2025-04-04 11:34:00,0.42,14606.0,United Kingdom
22274,1,2025-04-04 11:34:00,2.95,14606.0,United Kingdom
22909,1,2025-04-04 11:34:00,0.85,14606.0,United Kingdom
85176,1,2025-04-04 11:34:00,0.85,14606.0,United Kingdom
21564,1,2025-04-04 11:34:00,2.95,14606.0,United Kingdom
85049B,1,2025-04-04 11:34:00,1.25,14606.0,United Kingdom
85194L,1,2025-04-04 11:34:00,0.85,14606.0,United Kingdom
85194L,1,2025-04-04 11:34:00,0.85,14606.0,United Kingdom
22153,1,2025-04-04 11:34:00,0.42,14606.0,United Kingdom
21947,2,2025-04-04 11:34:00,1.25,14606.0,United Kingdom
22261,2,2025-04-04 11:34:00,0.85,14606.0,United Kingdom
22262,6,2025-04-04 11:34:00,0.85,14606.0,United Kingdom
84849B,2,2025-04-04 11:34:00,1.69,14606.0,United Kingdom
22494,2,2025-04-04 11:34:00,1.25,14606.0,United Kingdom
15056BL,3,2025-04-04 11:34:00,5.95,14606.0,United Kingdom
21524,1,2025-04-04 11:34:00,7.95,14606.0,United Kingdom
48173C,1,2025-04-04 11:34:00,7.95,14606.0,United Kingdom
22414,1,2025-04-04 11:34:00,7.95,14606.0,United Kingdom
22241,12,2025-04-04 11:34:00,1.25,14606.0,United Kingdom
22608,36,2025-04-04 11:34:00,0.21,14606.0,United Kingdom
22540,4,2025-04-04 11:34:00,0.42,14606.0,United Kingdom
84832,1,2025-04-04 11:34:00,0.85,14606.0,United Kingdom
22499,1,2025-04-04 11:34:00,5.95,14606.0,United Kingdom
20971,1,2025-04-04 11:34:00,1.25,14606.0,United Kingdom
20972,1,2025-04-04 11:34:00,1.25,14606.0,United Kingdom
85129C,1,2025-04-04 11:34:00,1.25,14606.0,United Kingdom
22179,1,2025-04-04 11:34:00,6.75,14606.0,United Kingdom
21889,1,2025-04-04 11:34:00,1.25,14606.0,United Kingdom
21628,1,2025-04-04 11:34:00,14.95,14606.0,United Kingdom
21627,1,2025-04-04 11:34:00,14.95,14606.0,United Kingdom
21630,1,2025-04-04 11:34:00,8.95,14606.0,United Kingdom
22381,3,2025-04-04 11:34:00,2.1,14606.0,United Kingdom
22379,2,2025-04-04 11:34:00,2.1,14606.0,United Kingdom
21657,1,2025-04-04 11:34:00,6.95,14606.0,United Kingdom
20772,1,2025-04-04 11:34:00,2.55,14606.0,United Kingdom
20996,9,2025-04-04 11:34:00,0.42,14606.0,United Kingdom
22385,2,2025-04-04 11:34:00,1.95,14606.0,United Kingdom
22380,1,2025-04-04 11:34:00,2.1,14606.0,United Kingdom
22276,1,2025-04-04 11:34:00,2.55,14606.0,United Kingdom
22166,1,2025-04-04 11:34:00,7.95,14606.0,United Kingdom
85123A,6,2025-04-04 11:34:00,2.95,14606.0,United Kingdom
21781,1,2025-04-04 11:34:00,14.95,14606.0,United Kingdom
22426,1,2025-04-04 11:34:00,3.75,14606.0,United Kingdom
21470,1,2025-04-04 11:34:00,3.75,14606.0,United Kingdom
22483,1,2025-04-04 11:34:00,2.95,14606.0,United Kingdom
84352,1,2025-04-04 11:34:00,16.95,14606.0,United Kingdom
84509A,2,2025-04-04 11:34:00,3.75,14606.0,United Kingdom
22423,1,2025-04-04 11:34:00,12.75,14606.0,United Kingdom
85034A,1,2025-04-04 11:34:00,4.25,14606.0,United Kingdom
85114C,4,2025-04-04 11:34:00,1.65,14606.0,United Kingdom
21210,1,2025-04-04 11:34:00,1.45,14606.0,United Kingdom
21035,1,2025-04-04 11:34:00,2.95,14606.0,United Kingdom
22480,4,2025-04-04 11:34:00,1.25,14606.0,United Kingdom
22327,2,2025-04-04 11:34:00,2.95,14606.0,United Kingdom
22476,6,2025-04-04 11:34:00,4.95,14606.0,United Kingdom
22985,25,2025-04-04 11:40:00,0.42,13319.0,United Kingdom
22704,25,2025-04-04 11:40:00,0.42,13319.0,United Kingdom
22711,25,2025-04-04 11:40:00,0.42,13319.0,United Kingdom
22720,6,2025-04-04 11:40:00,4.95,13319.0,United Kingdom
22722,8,2025-04-04 11:40:00,3.95,13319.0,United Kingdom
22930,6,2025-04-04 11:40:00,2.55,13319.0,United Kingdom
22960,6,2025-04-04 11:40:00,4.25,13319.0,United Kingdom
22961,12,2025-04-04 11:40:00,1.45,13319.0,United Kingdom
22969,24,2025-04-04 11:40:00,1.45,13319.0,United Kingdom
21212,24,2025-04-04 11:40:00,0.55,13319.0,United Kingdom
21481,6,2025-04-04 11:40:00,2.95,13319.0,United Kingdom
21877,12,2025-04-04 11:40:00,1.25,13319.0,United Kingdom
21871,12,2025-04-04 11:40:00,1.25,13319.0,United Kingdom
22271,6,2025-04-04 11:40:00,2.95,13319.0,United Kingdom
22178,12,2025-04-04 11:40:00,1.25,13319.0,United Kingdom
22726,4,2025-04-04 11:40:00,3.75,13319.0,United Kingdom
22727,4,2025-04-04 11:40:00,3.75,13319.0,United Kingdom
79321,4,2025-04-04 11:40:00,4.95,13319.0,United Kingdom
85038,6,2025-04-04 11:40:00,2.1,13319.0,United Kingdom
20725,10,2025-04-04 11:40:00,1.65,13319.0,United Kingdom
20726,10,2025-04-04 11:40:00,1.65,13319.0,United Kingdom
21527,4,2025-04-04 11:40:00,7.95,13319.0,United Kingdom
21539,3,2025-04-04 11:40:00,4.95,13319.0,United Kingdom
22072,4,2025-04-04 11:40:00,3.75,13319.0,United Kingdom
84879,16,2025-04-04 11:40:00,1.69,13319.0,United Kingdom
22914,3,2025-04-04 11:40:00,4.95,13319.0,United Kingdom
22913,3,2025-04-04 11:40:00,4.95,13319.0,United Kingdom
20914,6,2025-04-04 11:40:00,2.95,13319.0,United Kingdom
22862,8,2025-04-04 11:42:00,4.25,16282.0,United Kingdom
21527,1,2025-04-04 11:42:00,7.95,16282.0,United Kingdom
21533,1,2025-04-04 11:42:00,4.95,16282.0,United Kingdom
20914,2,2025-04-04 11:42:00,2.95,16282.0,United Kingdom
84945,36,2025-04-04 11:42:00,0.85,16282.0,United Kingdom
85123A,10,2025-04-04 11:42:00,2.95,16282.0,United Kingdom
21844,6,2025-04-04 11:42:00,2.95,16282.0,United Kingdom
22851,6,2025-04-04 11:42:00,0.85,16282.0,United Kingdom
21080,8,2025-04-04 11:42:00,0.85,16282.0,United Kingdom
21326,24,2025-04-04 11:42:00,0.65,16282.0,United Kingdom
22792,12,2025-04-04 11:42:00,0.85,16282.0,United Kingdom
22222,12,2025-04-04 11:48:00,1.95,13963.0,United Kingdom
22342,24,2025-04-04 11:48:00,0.85,13963.0,United Kingdom
22343,24,2025-04-04 11:48:00,0.21,13963.0,United Kingdom
22473,8,2025-04-04 11:48:00,1.95,13963.0,United Kingdom
22511,8,2025-04-04 11:48:00,1.25,13963.0,United Kingdom
22834,24,2025-04-04 11:48:00,0.85,13963.0,United Kingdom
35646,24,2025-04-04 11:48:00,1.25,13963.0,United Kingdom
85184C,24,2025-04-04 11:48:00,1.25,13963.0,United Kingdom
85212,72,2025-04-04 11:48:00,0.21,13963.0,United Kingdom
48187,2,2025-04-04 11:48:00,7.95,13963.0,United Kingdom
82613D,20,2025-04-04 11:48:00,0.42,13963.0,United Kingdom
82613C,20,2025-04-04 11:48:00,0.42,13963.0,United Kingdom
20702,3,2025-04-04 11:48:00,4.25,13963.0,United Kingdom
90112,2,2025-04-04 12:07:00,0.0,,United Kingdom
84992,24,2025-04-04 12:18:00,0.55,12957.0,United Kingdom
22951,24,2025-04-04 12:18:00,0.55,12957.0,United Kingdom
22302,6,2025-04-04 12:18:00,2.55,12957.0,United Kingdom
22303,6,2025-04-04 12:18:00,2.55,12957.0,United Kingdom
21985,24,2025-04-04 12:18:00,0.29,12957.0,United Kingdom
85049C,12,2025-04-04 12:18:00,1.25,12957.0,United Kingdom
22427,3,2025-04-04 12:18:00,5.95,12957.0,United Kingdom
22487,1,2025-04-04 12:18:00,9.95,12957.0,United Kingdom
21868,12,2025-04-04 12:18:00,1.25,12957.0,United Kingdom
22822,2,2025-04-04 12:18:00,5.95,12957.0,United Kingdom
84949,6,2025-04-04 12:18:00,1.65,12957.0,United Kingdom
21407,3,2025-04-04 12:18:00,4.25,12957.0,United Kingdom
21972,12,2025-04-04 12:18:00,1.45,12957.0,United Kingdom
20983,12,2025-04-04 12:18:00,0.85,12957.0,United Kingdom
22315,12,2025-04-04 12:18:00,1.25,12957.0,United Kingdom
22507,4,2025-04-04 12:18:00,4.95,12957.0,United Kingdom
21217,1,2025-04-04 12:18:00,9.95,12957.0,United Kingdom
22180,2,2025-04-04 12:18:00,9.95,12957.0,United Kingdom
47566B,5,2025-04-04 12:18:00,4.65,12957.0,United Kingdom
22489,24,2025-04-04 12:18:00,0.42,12957.0,United Kingdom
22904,6,2025-04-04 12:18:00,2.95,12957.0,United Kingdom
22610,36,2025-04-04 12:18:00,0.21,12957.0,United Kingdom
21705,12,2025-04-04 12:18:00,1.65,12957.0,United Kingdom
21918,24,2025-04-04 12:18:00,0.42,12957.0,United Kingdom
22139,3,2025-04-04 12:18:00,4.95,12957.0,United Kingdom
21912,4,2025-04-04 12:18:00,3.75,12957.0,United Kingdom
21899,24,2025-04-04 12:18:00,0.65,12957.0,United Kingdom
21900,24,2025-04-04 12:18:00,0.65,12957.0,United Kingdom
21901,24,2025-04-04 12:18:00,0.65,12957.0,United Kingdom
21621,4,2025-04-04 12:45:00,8.5,14462.0,United Kingdom
22469,24,2025-04-04 12:45:00,1.65,14462.0,United Kingdom
21755,6,2025-04-04 12:45:00,5.95,14462.0,United Kingdom
20668,24,2025-04-04 12:51:00,0.12,17841.0,United Kingdom
22179,3,2025-04-04 12:51:00,6.75,17841.0,United Kingdom
22776,1,2025-04-04 12:51:00,9.95,17841.0,United Kingdom
20717,1,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
20718,1,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
20716,1,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
M,1,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
21673,1,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
21670,2,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
21668,4,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
21672,3,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
21669,1,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
72051S,2,2025-04-04 12:51:00,0.42,17841.0,United Kingdom
21811,2,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
21810,2,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
21809,1,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
22946,1,2025-04-04 12:51:00,16.95,17841.0,United Kingdom
82494L,2,2025-04-04 12:51:00,2.95,17841.0,United Kingdom
20723,1,2025-04-04 12:51:00,0.85,17841.0,United Kingdom
22355,1,2025-04-04 12:51:00,0.85,17841.0,United Kingdom
21935,2,2025-04-04 12:51:00,1.65,17841.0,United Kingdom
22411,1,2025-04-04 12:51:00,1.95,17841.0,United Kingdom
21928,1,2025-04-04 12:51:00,1.95,17841.0,United Kingdom
20712,1,2025-04-04 12:51:00,1.95,17841.0,United Kingdom
22385,1,2025-04-04 12:51:00,1.95,17841.0,United Kingdom
20713,2,2025-04-04 12:51:00,1.95,17841.0,United Kingdom
85099B,4,2025-04-04 12:51:00,1.95,17841.0,United Kingdom
22589,2,2025-04-04 12:51:00,2.55,17841.0,United Kingdom
22694,1,2025-04-04 12:51:00,2.1,17841.0,United Kingdom
21877,1,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
22474,1,2025-04-04 12:51:00,4.95,17841.0,United Kingdom
22472,1,2025-04-04 12:51:00,4.95,17841.0,United Kingdom
21481,1,2025-04-04 12:51:00,2.95,17841.0,United Kingdom
22720,1,2025-04-04 12:51:00,4.95,17841.0,United Kingdom
22721,1,2025-04-04 12:51:00,4.95,17841.0,United Kingdom
22630,1,2025-04-04 12:51:00,1.95,17841.0,United Kingdom
22722,1,2025-04-04 12:51:00,3.95,17841.0,United Kingdom
22723,1,2025-04-04 12:51:00,3.95,17841.0,United Kingdom
21578,1,2025-04-04 12:51:00,2.25,17841.0,United Kingdom
84997C,1,2025-04-04 12:51:00,3.75,17841.0,United Kingdom
20663,1,2025-04-04 12:51:00,2.95,17841.0,United Kingdom
20618,1,2025-04-04 12:51:00,2.1,17841.0,United Kingdom
20996,1,2025-04-04 12:51:00,0.42,17841.0,United Kingdom
84536A,5,2025-04-04 12:51:00,0.42,17841.0,United Kingdom
22702,1,2025-04-04 12:51:00,2.1,17841.0,United Kingdom
21640,1,2025-04-04 12:51:00,0.85,17841.0,United Kingdom
21164,1,2025-04-04 12:51:00,2.95,17841.0,United Kingdom
22212,1,2025-04-04 12:51:00,2.1,17841.0,United Kingdom
84692,10,2025-04-04 12:51:00,0.42,17841.0,United Kingdom
20655,1,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
22681,1,2025-04-04 12:51:00,1.25,17841.0,United Kingdom
72351A,2,2025-04-04 12:51:00,2.1,17841.0,United Kingdom
79321,48,2025-04-04 12:51:00,4.25,17841.0,United Kingdom
47421,24,2025-04-04 12:51:00,0.42,17841.0,United Kingdom
22728,1,2025-04-04 12:51:00,3.75,17841.0,United Kingdom
22726,1,2025-04-04 12:51:00,3.75,17841.0,United Kingdom
22374,1,2025-04-04 12:51:00,4.25,17841.0,United Kingdom
22047,25,2025-04-04 12:51:00,0.42,17841.0,United Kingdom
22651,1,2025-04-04 12:51:00,0.85,17841.0,United Kingdom
85176,1,2025-04-04 12:51:00,0.85,17841.0,United Kingdom
22236,1,2025-04-04 12:51:00,12.75,17841.0,United Kingdom
21164,1,2025-04-04 12:51:00,2.95,17841.0,United Kingdom
82600,1,2025-04-04 12:51:00,2.1,17841.0,United Kingdom
84685,1,2025-04-04 12:51:00,3.75,17841.0,United Kingdom
